record_id,layer,source_container_absolute,source_plist,atlas_texture_path,frame_name,source_locator_absolute,source_locator_repo_relative,export_path,atlas_x,atlas_y,atlas_packed_width,atlas_packed_height,trimmed_width,trimmed_height,logical_width,logical_height,offset_x,offset_y,rotated,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
L-FRAME-00035,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,bg0000.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:bg0000.png,assets/package/evolution/web_ef_reality_up0.plist#frame:bg0000.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/bg0000.png,2,2,1024,768,1024,768,1024,768,0.0,0.0,False,PNG,1024,768,RGBA,1,True,73F00861081CDE1D5CA51AF2D2BDAA14A045D47F6C5DEA2F244EB8F712A34ADA,86169243F2A7795CB30CE53F2920B27BA6CBD0A9F6421F30C9CEB7DD4D241A8D,D6B10FD02D5AD4AB,444584
L-FRAME-00036,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,bg0001.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:bg0001.png,assets/package/evolution/web_ef_reality_up0.plist#frame:bg0001.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/bg0001.png,1028,2,512,384,512,384,512,384,0.0,0.0,False,PNG,512,384,RGBA,1,True,1A9CA36A147726648027ECA7FF4EC38A6860C26BCF627DD34B774E6E451BFA73,BBE060A8ED6B62C4CC32970702901975BE785361ADD166C14FB34676939BFD04,D7A10FD12C5AD4AB,97149
L-FRAME-00037,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,bg0002.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:bg0002.png,assets/package/evolution/web_ef_reality_up0.plist#frame:bg0002.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/bg0002.png,519,772,256,192,256,192,256,192,0.0,0.0,False,PNG,256,192,RGBA,1,True,1D5EF76E0F2944575B514BA08BD9A1FCAE3B1387360C93DFC6FE0C18F31DB7BB,16025498D62131D036EC78E2E63118D8CD8074E1422431F01D84C6E5709349C5,D4D53BD52BFF3B11,708
L-FRAME-00038,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,card_10011_c.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:card_10011_c.png,assets/package/evolution/web_ef_reality_up0.plist#frame:card_10011_c.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/card_10011_c.png,1142,740,10,10,10,10,10,10,0.0,0.0,False,PNG,10,10,RGBA,1,True,0C384837A297A57DFC850792315DAEB53B575FBF0572775700BB9403AC6CBBCF,FE788557BD2A8F6E31AAE47331309E4A1AE7B090BC6CC88B5C3F567B270AB92F,D72929D639D6D729,71
L-FRAME-00039,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect00.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect00.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect00.png,1028,755,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,B82D6F857DDD0480950FAA91CEB0C2133FABBEA74A81FAA4517C2DB1FD6260E0,8DC71489573F4C08FE7BFF326F3FC4726B38AC752D52EF03E31E75F0B6D715BD,C8326CBD24E5F51E,45087
L-FRAME-00040,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect01.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect01.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect01.png,1526,755,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,8C2859D1892DDB969FB869821BBD8A33B3226614D95938A0D227641A8EA027AF,BB4F300F0E6E1CD36CF0CEFED5291589349925E8E6D65C9E49CD9D5D7B734997,CC52C13D64737FA4,44437
L-FRAME-00041,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect02.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect02.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect02.png,1194,755,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,78B6153923771AF106606B7679013880D85B13F6D74B887055BD32CA5C03B75E,8C39B03DFD676401B070B87563BAFAD1149CB4A81E905DB36FCFB2587526227C,CCD2F3151C337DA1,44019
L-FRAME-00042,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect03.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect03.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect03.png,1800,253,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,FD3802C32C7CD094AD87B817C45FB1D5D60C5D00BDC3BCF473979F2E7880FBF1,200F904375BEBC7A3637D564DFAE1447A1DE36D5C2F34782A9E0EFA94253D339,FCDC92959C6C3E22,46087
L-FRAME-00043,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect04.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect04.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect04.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect04.png,1874,504,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,C795FBBDDCA7FFF11D61AA374F838E449B7DA184C0A24117C802C9DEA422198A,F3BFB03F0EB866DD4AA1929662BEB9A99639DC45E8F3C4916BCAD92A989A2936,A5ED69A1D89C9C63,48451
L-FRAME-00044,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect05.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect05.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect05.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect05.png,1542,260,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,FDE540063035DB6FCEE86A0908450EF8956198C52E9B7E1F81E6CF3C88FD2531,22663149EFAEAB8AD1A26E02C05519C23AE245BB56789678C630E0AADA961038,A5F64DC39CDC3710,47552
L-FRAME-00045,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect06.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect06.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect06.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect06.png,1800,2,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,FB8FD4BBA79E2B777398F3BE6887E8BAF5165FD9D12ED727286D1F4E4512168E,FE5E6B0401A806E04A17065726D35B61C14A02F60C23773741F49E7199CDE9C3,B5E459C3ACDC3730,46072
L-FRAME-00046,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect07.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect07.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect07.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect07.png,1360,755,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,7E11FF9F133C31BECC2211D60D25BAF3D07AC36855EA0719D91C83F92D3B3665,25A149E21C3B3B2CD98F9E0A127A46AB0640C844420C85B85615EA5630D2546A,E5FC4DC398DC3710,48374
L-FRAME-00047,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect08.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect08.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect08.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect08.png,1874,755,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,1EBB6F526D0461DEF290B2057EA74A4CA0F20C0C6AC94AC2CFFE130D8BEAAE87,2CEB7EDFF75E3BF4CA9307878DB5E1CFC5E4B0FF6F054E2F7D4817166D533DBB,EDEDD291D84C9C23,48057
L-FRAME-00048,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect09.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect09.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect09.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect09.png,1692,755,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,888EC52E77D45A765A6C7303D91C1C8DC195616AB8EA069DBFBA0FFAAB8EB3A3,454CDD3C80A576BF5BC272A3718A205EA69CDFA17E0F823FDEAD5BF9E72A5BC8,EEDAB31518397C23,43182
L-FRAME-00049,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect10.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect10.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect10.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect10.png,1708,504,164,249,164,249,164,249,0.0,0.0,False,PNG,164,249,RGBA,1,True,C2ECA99512B36023566B91A276A88D99970E09B750FCD063FEB64144AEB60EBE,E74054EFDA0E5FED452E67B002D49E0230C0BD713B683D961AA446C37184F44A,C4572BD52BD43B55,804
L-FRAME-00050,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect11.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect11.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect11.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect11.png,1193,388,163,248,163,248,163,248,0.0,0.0,False,PNG,163,248,RGBA,1,True,88EE6B1D1955EAD150DA0F9F2F0CC0775906CE1401B2634B7082819339B81C51,D784CE87DBDEE0D7E1F6E427843EE2A9E03EBDC18E088786566AB46B690320E9,FFE8C0888F9DB8B0,1516
L-FRAME-00051,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect12.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect12.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect12.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect12.png,1028,388,163,248,163,248,163,248,0.0,0.0,False,PNG,163,248,RGBA,1,True,43DC9C07214F439AAC5D7CA5850D3B3A74D3A69F99628C3BC9D3E877A4DD862F,F227BB5631E490391B7AD21347675A35393329E79CF3D69519B74C2D284B8772,D5803F6A4A5A726F,5654
L-FRAME-00052,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect13.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect13.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect13.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect13.png,1360,388,163,248,163,248,163,248,0.0,0.0,False,PNG,163,248,RGBA,1,True,F7BC620C2AF095F1DB42FE669536BE69059C4851A6FBFE818F4EE0CB62982C77,0EDC231D97E71D54AC02956AD9386B1580520C1EF924B6F893360974569C0C08,802A6AD53FDD39D2,6929
L-FRAME-00053,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect14.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect14.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect14.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect14.png,777,772,163,248,163,248,163,248,0.0,0.0,False,PNG,163,248,RGBA,1,True,B46E6B4771E6210BAA9B0D05B614A062E585A7A068225953767368067C466806,62F0B2D56188EA89F80087EC624011E6C398C7549F9B8A433574EDF75D6855C5,AA47952ACA35E53E,2490
L-FRAME-00054,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect20.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect20.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect20.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect20.png,2,896,308,55,308,55,308,55,0.0,0.0,False,PNG,308,55,RGBA,1,True,4408211207D5A15AEB5B08C19713C57A2A2F5E3038C156E721FF12A2AB4F3997,547587073B24837BB7BAFB67EABF24691883C923A6F8D475AEDF68AC4A608837,B990C76FE86565B0,3837
L-FRAME-00055,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,cardeffect30.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect30.png,assets/package/evolution/web_ef_reality_up0.plist#frame:cardeffect30.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/cardeffect30.png,2,953,235,237,235,237,235,237,0.0,0.0,False,PNG,235,237,RGBA,1,True,47D82105BFAC5A910B80C47E3E81EACC1D849DC7F80A381471B8AD68F1B0268A,40FC1C6F364A087EEC4029A3765CF6415251A8B65A42EB6939F9E0E50254F876,CCCC3232CFCF3C2C,12655
L-FRAME-00056,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,circle.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:circle.png,assets/package/evolution/web_ef_reality_up0.plist#frame:circle.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/circle.png,448,966,133,133,133,133,133,133,0.0,0.0,False,PNG,133,133,RGBA,1,True,C3D6B03A163C7386215F36DB9C6DF4911645392C757BFFA40F222FA617CFFCC1,3D69A812D6F0EB0A3C1F74D72FEF6E08FFACCCC95F0D14C962E7D98661D033DA,AA50D1A9DFA98B55,2513
L-FRAME-00057,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,frame_light_rank_1.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:frame_light_rank_1.png,assets/package/evolution/web_ef_reality_up0.plist#frame:frame_light_rank_1.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/frame_light_rank_1.png,1130,740,10,10,10,10,10,10,0.0,0.0,False,PNG,10,10,RGBA,1,True,0C384837A297A57DFC850792315DAEB53B575FBF0572775700BB9403AC6CBBCF,FE788557BD2A8F6E31AAE47331309E4A1AE7B090BC6CC88B5C3F567B270AB92F,D72929D639D6D729,71
L-FRAME-00058,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,frower00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:frower00.png,assets/package/evolution/web_ef_reality_up0.plist#frame:frower00.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/frower00.png,2,1310,98,57,98,57,98,57,0.0,0.0,False,PNG,98,57,RGBA,1,True,821D34FBF9EC5D8174C3EFF90BDD515A72275DC2AB3E15A61D646630947DBC59,A3826624DAAACF326096042BD459F0D679D23183ECC507F579F149B811D1E716,CB33246CD39A9D69,1890
L-FRAME-00059,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,frower01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:frower01.png,assets/package/evolution/web_ef_reality_up0.plist#frame:frower01.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/frower01.png,2,1369,98,57,98,57,98,57,0.0,0.0,False,PNG,98,57,RGBA,1,True,BBA65558BC2343AFDE30BAFABA90A9A5435F38CBD84DFE6654550E49D658DBE2,4E938DAFF6245CBFE18BA5BE27AEAEED5AE9431BB91D4CE541CD72D05F5062EC,969C6AE3653E96D0,2295
L-FRAME-00060,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,frower02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:frower02.png,assets/package/evolution/web_ef_reality_up0.plist#frame:frower02.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/frower02.png,2,1487,98,57,98,57,98,57,0.0,0.0,False,PNG,98,57,RGBA,1,True,29E945659AC59D8521C26F05AC43FC4F01C3164FA7A99E9307B92ECE47CF803A,A8DA4209F49A20116CB983494592E1904E331A753EEDBA9AF16701F7D83CFBC4,F0F00F1F866479DA,3090
L-FRAME-00061,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up0.plist,assets/package/evolution/web_ef_reality_up0.png,frower10.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up0.plist#frame:frower10.png,assets/package/evolution/web_ef_reality_up0.plist#frame:frower10.png,atlas-frames/assets/package/evolution/web_ef_reality_up0/frower10.png,2,1428,98,57,98,57,98,57,0.0,0.0,False,PNG,98,57,RGBA,1,True,1835413C0EC041BCD69F34051B15C0AC132647B1FE8EAFCFDE0D7BAF2A28E56B,8488EFAA435592EF10299F9FD40CB2093BAB9A5B9D29879DE9C16BEFB556BF3D,9D3363CF96304BC3,1923
